Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Strat Instr in the Disciplines,20362,EDU,104,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Lecture,Valerie Ann  Ledford,30
Educational Assessment,20095,EDU,510,1,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Diann   Jackson,30
Multi-National Financial Mgt,20223,FIN,426,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Hong   Wan,30
Cognitive Behavior Therapy,20169,CPS,514,3,Graduate ,3,,12:00 pm - 4:25 pm,TWR,Lanigan Hall 106A,Spring2016,Lecture,Gregory W  Smith,30
Writing into Culture,20153,CRW,250,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Robert T.  O'Connor,30
DASA Training,19053,DASA,1020,5,"Undergraduate, Non-matric undergraduate, Non-matric graduate, Graduate ",3,,8:30 am - 3:30 pm,S,Sonata 129,Spring2016,Lecture,Carlo   Cuccaro,30
Cross Cultural Student Teach,10280,ADO,421,6,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Student Teaching,TBA,30
CrossCulturalStudentTeaching,10276,CED,421,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Student Teaching,TBA,30
A Global City:Madrid/Barcelona,19762,GLS,100,1,Undergraduate ,3,,6:00 pm - 7:00 pm,T,Wilber 102,Spring2016,Lecture,Juan   Perdiguero,30
Global City:Ireland by Design,19850,GLS,100,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MW,Hewitt Union 1A,Spring2016,Lecture,Cynthia A  Clabough,30
Global Ex:Ireland by Design,19844,CMA,396,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MW,Hewitt Union 1A,Spring2016,Lecture,Cynthia A  Clabough,30
Gr Global Ex:Ireland by Design,19849,CMA,596,4,Graduate ,3,,12:40 pm - 1:35 pm,MW,Hewitt Union 1A,Spring2016,Lecture,Cynthia A  Clabough,30
West African Dance,20225,DNC,101,5,Undergraduate ,3,,12:45 pm - 2:45 pm,MW,Lee Hall 300,Spring2016,Activity,Barbara   Streets,30
Strat Instr in the Disciplines,20596,EDU,104,6,Undergraduate ,3,,12:45 pm - 2:05 pm,T,Marano Campus Center 164,Spring2016,Lecture,Linda   LeFevre,30
Elementary French,20480,FRE,101,7,Undergraduate ,3,,3:55 pm - 5:15 pm,T,Marano Campus Center 256,Spring2016,Lecture,Lenuta   Giukin,30
Introduction to New Media,20240,BRC,222,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Gary Matthew  Ritzenthaler,30
ST:Sensor Applications:Paris,18680,CSC,490,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Lecture,James P  Early,30
Curriculum Development,20295,EDU,555,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Diann   Jackson,30
Schools & Urban Society,20325,EDU,381,4,Undergraduate ,3,,9:00 am - 1:00 pm,TR,Sonata 106,Spring2016,Recitation or Discussion,R. Deborah  Davis,30
Foundatn of Educationl Inquiry,20296,EDU,501,5,Graduate ,3,,8:30 am - 1:00 pm,S,Sonata 107,Spring2016,Lecture,Patricia E  Russo,30
