"500154","Maris","Gail","1-561-215-1966","Gail.Maris@lakeroyaluniversity.com.com","502-5467 Libero. Ave","Jacksonville","32231","Password1","No","Student","Florida","United States of America"
"500155","Gail","Hanna","1-561-119-1971","Hanna.Gail@lakeroyaluniversity.com.com","Ap #263-9411 Suspendisse Road","Jacksonville","32232","Password1","No","Student","Florida","United States of America"
"500156","Isabelle","Deirdre","1-561-172-7596","Deirdre.Isabelle@lakeroyaluniversity.com.com","P.O. Box 420, 5326 Leo, Road","Atlantic Beach","32233","Password1","No","Student","Florida","United States of America"
"500157","Desirae","Gabriel","1-561-506-0837","Gabriel.Desirae@lakeroyaluniversity.com.com","6554 Non Ave","Jacksonville","32234","Password1","No","Student","Florida","United States of America"
"500158","Hope","Carter","1-561-416-2082","Carter.Hope@lakeroyaluniversity.com.com","P.O. Box 420, 7336 Nunc St.","Jacksonville","32235","Password1","No","Student","Florida","United States of America"
"500159","Zoe","Noel","1-561-144-7914","Noel.Zoe@lakeroyaluniversity.com.com","284-4007 Auctor, Avenue","Jacksonville","32236","Password1","No","Student","Florida","United States of America"
"500160","Xavier","Erich","1-561-745-1325","Erich.Xavier@lakeroyaluniversity.com.com","908-9973 Lorem, Avenue","Jacksonville","32237","Password1","No","Student","Florida","United States of America"
"500161","Kylynn","Ian","1-561-863-5021","Ian.Kylynn@lakeroyaluniversity.com.com","Ap #942-9238 Lectus Av.","Jacksonville","32238","Password1","No","Student","Florida","United States of America"
"500162","Ralph","Gemma","1-561-811-6101","Gemma.Ralph@lakeroyaluniversity.com.com","605-798 Ornare, Av.","Jacksonville","32239","Password1","No","Student","Florida","United States of America"
"500163","Raja","Damon","1-561-650-9597","Damon.Raja@lakeroyaluniversity.com.com","928-4978 Faucibus Rd.","Jacksonville Beach","32240","Password1","No","Student","Florida","United States of America"
"500164","Sydnee","Karyn","1-561-909-0797","Karyn.Sydnee@lakeroyaluniversity.com.com","713-6428 Eros. St.","Jacksonville","32241","Password1","No","Student","Florida","United States of America"
"500165","Chase","Kasper","1-561-473-0011","Kasper.Chase@lakeroyaluniversity.com.com","P.O. Box 443, 7457 Curabitur St.","Jacksonville","32244","Password1","No","Student","Florida","United States of America"
"500166","Daquan","Maggy","1-561-192-7434","Maggy.Daquan@lakeroyaluniversity.com.com","P.O. Box 933, 3027 Massa. Avenue","Jacksonville","32245","Password1","No","Student","Florida","United States of America"
"500167","Omar","Jonah","1-561-982-2854","Jonah.Omar@lakeroyaluniversity.com.com","P.O. Box 166, 6498 Eget Av.","Jacksonville","32246","Password1","No","Student","Florida","United States of America"
"500168","Colette","Jasper","1-561-267-0574","Jasper.Colette@lakeroyaluniversity.com.com","Ap #795-8347 Montes, Street","Jacksonville","32247","Password1","No","Student","Florida","United States of America"
"500169","Ignatius","Jerry","1-561-168-6224","Jerry.Ignatius@lakeroyaluniversity.com.com","Ap #998-5554 Placerat Av.","Jacksonville Beach","32250","Password1","No","Student","Florida","United States of America"
"500170","Nolan","Blake","1-561-216-7411","Blake.Nolan@lakeroyaluniversity.com.com","332-463 Eget St.","Jacksonville","32254","Password1","No","Student","Florida","United States of America"
"500171","Elton","Ivy","1-561-961-6101","Ivy.Elton@lakeroyaluniversity.com.com","1072 Placerat Ave","Jacksonville","32255","Password1","No","Student","Florida","United States of America"
"500172","Hanae","Hope","1-561-583-1312","Hope.Hanae@lakeroyaluniversity.com.com","Ap #816-2505 Nunc Rd.","Jacksonville","32256","Password1","No","Student","Florida","United States of America"
"500173","Audra","Hakeem","1-561-761-4057","Hakeem.Audra@lakeroyaluniversity.com.com","P.O. Box 329, 3433 Condimentum Road","Jacksonville","32257","Password1","No","Student","Florida","United States of America"
"500174","Aristotle","Rachel","1-561-325-5533","Rachel.Aristotle@lakeroyaluniversity.com.com","P.O. Box 678, 4275 Bibendum Road","Jacksonville","32258","Password1","No","Student","Florida","United States of America"
"500175","Daria","Levi","1-561-464-7073","Levi.Daria@lakeroyaluniversity.com.com","5913 Ridiculus Rd.","Saint Johns","32259","Password1","No","Student","Florida","United States of America"
"500176","Ryan","Lars","1-561-316-5699","Lars.Ryan@lakeroyaluniversity.com.com","P.O. Box 167, 8170 Aliquam Rd.","Jacksonville","32260","Password1","No","Student","Florida","United States of America"
"500177","Channing","Marshall","1-561-167-7850","Marshall.Channing@lakeroyaluniversity.com.com","P.O. Box 191, 2478 Eu St.","Neptune Beach","32266","Password1","No","Student","Florida","United States of America"
"500178","Cathleen","Lydia","1-561-352-7787","Lydia.Cathleen@lakeroyaluniversity.com.com","468-8778 A, Ave","Jacksonville","32267","Password1","No","Student","Florida","United States of America"
"500179","August","Neville","1-561-925-5807","Neville.August@lakeroyaluniversity.com.com","544-6909 Faucibus Av.","Jacksonville","32277","Password1","No","Student","Florida","United States of America"
"500180","Holmes","Hilda","1-561-175-2550","Hilda.Holmes@lakeroyaluniversity.com.com","Ap #812-8475 Ac Rd.","Jacksonville","32290","Password1","No","Student","Florida","United States of America"
"500181","Edan","Xandra","1-561-168-8137","Xandra.Edan@lakeroyaluniversity.com.com","233-4509 Eget St.","Tallahassee","32301","Password1","No","Student","Florida","United States of America"
"500182","Bruno","Xavier","1-561-308-7044","Xavier.Bruno@lakeroyaluniversity.com.com","P.O. Box 909, 5083 Ut Av.","Tallahassee","32302","Password1","No","Student","Florida","United States of America"
"500183","Uma","Ginger","1-561-579-0939","Ginger.Uma@lakeroyaluniversity.com.com","P.O. Box 130, 7555 Nullam Ave","Tallahassee","32303","Password1","No","Student","Florida","United States of America"
"500184","Shelby","Brennan","1-561-144-6496","Brennan.Shelby@lakeroyaluniversity.com.com","P.O. Box 388, 3401 Mauris Road","Tallahassee","32304","Password1","No","Student","Florida","United States of America"
"500185","Channing","Hillary","1-561-751-8145","Hillary.Channing@lakeroyaluniversity.com.com","7760 Lectus Road","Tallahassee","32305","Password1","No","Student","Florida","United States of America"
"500186","Rebekah","Pearl","1-561-254-5485","Pearl.Rebekah@lakeroyaluniversity.com.com","748-3913 Elit, Street","Tallahassee","32306","Password1","No","Student","Florida","United States of America"
"500187","Fay","Kylee","1-561-390-2813","Kylee.Fay@lakeroyaluniversity.com.com","P.O. Box 334, 1156 Tellus. St.","Tallahassee","32307","Password1","No","Student","Florida","United States of America"
"500188","Xantha","Olga","1-561-913-8673","Olga.Xantha@lakeroyaluniversity.com.com","592-6958 Vivamus Road","Tallahassee","32308","Password1","No","Student","Florida","United States of America"
"500189","Marsden","Kevin","1-561-496-4985","Kevin.Marsden@lakeroyaluniversity.com.com","194-880 Sapien, Rd.","Tallahassee","32309","Password1","No","Student","Florida","United States of America"
"500190","Ainsley","Aiko","1-561-733-9436","Aiko.Ainsley@lakeroyaluniversity.com.com","P.O. Box 875, 2316 Nam Rd.","Tallahassee","32310","Password1","No","Student","Florida","United States of America"
"500191","Madeson","Aaron","1-561-326-9688","Aaron.Madeson@lakeroyaluniversity.com.com","891-9809 Amet Ave","Tallahassee","32311","Password1","No","Student","Florida","United States of America"
"500192","Price","Colby","1-561-654-7243","Colby.Price@lakeroyaluniversity.com.com","235-6842 Faucibus Rd.","Tallahassee","32312","Password1","No","Student","Florida","United States of America"
"500193","Tyrone","Raven","1-561-803-1671","Raven.Tyrone@lakeroyaluniversity.com.com","1663 Nulla Street","Tallahassee","32313","Password1","No","Student","Florida","United States of America"
"500194","Anjolie","Thane","1-561-563-5335","Thane.Anjolie@lakeroyaluniversity.com.com","7922 Praesent Road","Tallahassee","32314","Password1","No","Student","Florida","United States of America"
"500195","MacKenzie","Abbot","1-561-110-9956","Abbot.MacKenzie@lakeroyaluniversity.com.com","Ap #270-3632 Eget Ave","Tallahassee","32315","Password1","No","Student","Florida","United States of America"
"500196","Eliana","Eleanor","1-561-993-9409","Eleanor.Eliana@lakeroyaluniversity.com.com","4319 Vivamus St.","Tallahassee","32316","Password1","No","Student","Florida","United States of America"
"500197","Venus","Zelda","1-561-781-6452","Zelda.Venus@lakeroyaluniversity.com.com","3528 Interdum. St.","Tallahassee","32317","Password1","No","Student","Florida","United States of America"
"500198","Vielka","Roary","1-561-723-6051","Roary.Vielka@lakeroyaluniversity.com.com","813-8580 Velit Avenue","Tallahassee","32318","Password1","No","Student","Florida","United States of America"
"500199","Peter","Kellie","1-561-955-1497","Kellie.Peter@lakeroyaluniversity.com.com","Ap #782-3883 Gravida Rd.","Apalachicola","32320","Password1","No","Student","Florida","United States of America"
"500200","Denise","Quinn","1-561-184-2561","Quinn.Denise@lakeroyaluniversity.com.com","P.O. Box 521, 1221 Viverra. St.","Bristol","32321","Password1","No","Student","Florida","United States of America"
"500201","Jordan","Lisandra","1-561-788-6593","Lisandra.Jordan@lakeroyaluniversity.com.com","P.O. Box 622, 9081 Et, Rd.","Carrabelle","32322","Password1","No","Student","Florida","United States of America"
"500202","Jin","Buffy","1-561-374-8664","Buffy.Jin@lakeroyaluniversity.com.com","Ap #369-325 Orci Av.","Lanark Village","32323","Password1","No","Student","Florida","United States of America"
"500203","Giacomo","Kennan","1-561-877-1512","Kennan.Giacomo@lakeroyaluniversity.com.com","2588 Luctus St.","Chattahoochee","32324","Password1","No","Student","Florida","United States of America"
"500204","Abraham","Zenaida","1-561-899-1731","Zenaida.Abraham@lakeroyaluniversity.com.com","P.O. Box 333, 8399 Molestie St.","Crawfordville","32326","Password1","No","Student","Florida","United States of America"
"500205","Ursula","Damian","1-561-979-7208","Damian.Ursula@lakeroyaluniversity.com.com","P.O. Box 328, 7387 Nunc. Ave","Crawfordville","32327","Password1","No","Student","Florida","United States of America"
"500206","Leigh","Mikayla","1-561-502-7848","Mikayla.Leigh@lakeroyaluniversity.com.com","Ap #718-4530 Duis Avenue","Eastpoint","32328","Password1","No","Student","Florida","United States of America"
"500207","Rigel","Howard","1-561-485-9495","Howard.Rigel@lakeroyaluniversity.com.com","Ap #167-4017 Ac Street","Apalachicola","32329","Password1","No","Student","Florida","United States of America"
"500208","Nerea","Leah","1-561-905-4432","Leah.Nerea@lakeroyaluniversity.com.com","951-5672 Ante St.","Greensboro","32330","Password1","No","Student","Florida","United States of America"
"500209","Stephanie","Aspen","1-561-753-9256","Aspen.Stephanie@lakeroyaluniversity.com.com","P.O. Box 138, 981 Dui. Rd.","Greenville","32331","Password1","No","Student","Florida","United States of America"
"500210","Hashim","Drake","1-561-826-5486","Drake.Hashim@lakeroyaluniversity.com.com","Ap #947-912 Luctus Rd.","Gretna","32332","Password1","No","Student","Florida","United States of America"
"500211","Adrienne","Blaze","1-561-163-3573","Blaze.Adrienne@lakeroyaluniversity.com.com","P.O. Box 276, 6002 Libero. Rd.","Havana","32333","Password1","No","Student","Florida","United States of America"
"500212","Britanni","Adria","1-561-946-0028","Adria.Britanni@lakeroyaluniversity.com.com","P.O. Box 405, 3001 Non Ave","Hosford","32334","Password1","No","Student","Florida","United States of America"
"500213","Ignacia","Paloma","1-561-352-4681","Paloma.Ignacia@lakeroyaluniversity.com.com","P.O. Box 804, 9924 A Avenue","Sumatra","32335","Password1","No","Student","Florida","United States of America"
"500214","Pamela","Alika","1-561-800-2722","Alika.Pamela@lakeroyaluniversity.com.com","P.O. Box 162, 9547 Nunc Rd.","Lamont","32336","Password1","No","Student","Florida","United States of America"
"500215","Lyle","Anika","1-561-708-0617","Anika.Lyle@lakeroyaluniversity.com.com","Ap #677-2967 Molestie Rd.","Lloyd","32337","Password1","No","Student","Florida","United States of America"
"500216","Freya","Delilah","1-561-276-3554","Delilah.Freya@lakeroyaluniversity.com.com","467-4459 At, Rd.","Madison","32340","Password1","No","Student","Florida","United States of America"
"500217","Darrel","Brennan","1-561-226-0526","Brennan.Darrel@lakeroyaluniversity.com.com","Ap #754-7889 Tellus Avenue","Madison","32341","Password1","No","Student","Florida","United States of America"
"500218","Cadman","Francesca","1-561-480-3926","Francesca.Cadman@lakeroyaluniversity.com.com","Ap #704-4739 Vel St.","Midway","32343","Password1","No","Student","Florida","United States of America"
"500219","Adena","Chaim","1-561-629-1632","Chaim.Adena@lakeroyaluniversity.com.com","2186 Facilisis Street","Monticello","32344","Password1","No","Student","Florida","United States of America"
"500220","Yasir","Mallory","1-561-533-6090","Mallory.Yasir@lakeroyaluniversity.com.com","9328 Amet St.","Monticello","32345","Password1","No","Student","Florida","United States of America"
"500221","Erich","Jack","1-561-765-0755","Jack.Erich@lakeroyaluniversity.com.com","Ap #954-583 Diam. Street","Panacea","32346","Password1","No","Student","Florida","United States of America"
"500222","Edward","Brent","1-561-272-9632","Brent.Edward@lakeroyaluniversity.com.com","959-8710 Sem Ave","Perry","32347","Password1","No","Student","Florida","United States of America"
"500223","Xander","Stacey","1-561-934-2142","Stacey.Xander@lakeroyaluniversity.com.com","1839 Convallis, Street","Perry","32348","Password1","No","Student","Florida","United States of America"
"500224","Colleen","Reed","1-561-144-5836","Reed.Colleen@lakeroyaluniversity.com.com","P.O. Box 196, 5787 Nibh. Street","Pinetta","32350","Password1","No","Student","Florida","United States of America"
"500225","Brody","Zena","1-561-378-4500","Zena.Brody@lakeroyaluniversity.com.com","Ap #920-3140 Ut St.","Quincy","32351","Password1","No","Student","Florida","United States of America"
"500226","Whitney","Blaze","1-561-801-9748","Blaze.Whitney@lakeroyaluniversity.com.com","P.O. Box 557, 9843 Curae; Road","Quincy","32352","Password1","No","Student","Florida","United States of America"
"500227","Neve","Anika","1-561-540-1077","Anika.Neve@lakeroyaluniversity.com.com","7674 Enim. Ave","Quincy","32353","Password1","No","Student","Florida","United States of America"
"500228","Lionel","Barbara","1-561-544-2086","Barbara.Lionel@lakeroyaluniversity.com.com","617 Pellentesque. St.","Saint Marks","32355","Password1","No","Student","Florida","United States of America"
